city_id,city,country,latitude,longitude,year,population,source,coastal_intent,lake_intent
gelibolu|turkey,Gelibolu,Turkey,40.333333,26.499992,1518,6000,chandler,1,0
cholula|mexico,Cholula,Mexico,19.06333,-98.306389,1519,36000,chandler,0,0
tlemcen|algeria,Tlemcen,Algeria,34.87833,-1.315,1520,30000,chandler,0,0
quilon|india,Quilon,India,8.88,76.6,1520,35000,chandler,0,0
florence|italy,Florence,Italy,43.771033,11.248,1520,70000,chandler,0,0
mexico city|mexico,Mexico City,Mexico,19.42847,-99.12766,1520,80000,chandler,0,0
moscow|russian federation,Moscow,Russian Federation,55.75222,37.61556,1520,90000,chandler,0,0
seville|spain,Seville,Spain,37.388097,-5.982331,1520,46000,chandler,0,0
aleppo|syria,Aleppo,Syria,36.216667,37.166667,1520,67000,chandler,0,0
konya|turkey,Konya,Turkey,37.87135,32.48464,1520,6100,chandler,0,0
nicosia|cyprus,Nicosia,Cyprus,35.16667,33.36667,1521,16000,chandler,1,0
bremen|germany,Bremen,Germany,53.07516,8.80777,1521,18000,chandler,0,0
texcoco|mexico,Texcoco,Mexico,19.504422,-98.891425,1521,42000,chandler,0,0
zempoala|mexico,Zempoala,Mexico,19.91608,-96.402969,1521,30000,chandler,0,0
suzhou|china,Suzhou,China,31.3,120.6,1522,146000,chandler,0,0
tzintzuntzan|mexico,Tzintzuntzan,Mexico,19.62903,-101.57857,1522,40000,chandler,0,0
bursa|turkey,Bursa,Turkey,40.19266,29.08403,1522,50000,chandler,0,0
gresik|indonesia,Gresik,Indonesia,-7.15389,112.65611,1523,30000,chandler,0,0
marseille|france,Marseille,France,43.29695,5.38107,1524,36000,chandler,1,0
guatemala city|guatemala,Guatemala City,Guatemala,14.64072,-90.51327,1524,24000,chandler,0,0
gumarcaj|guatemala,Gumarcaj,Guatemala,14.7667,-91.2667,1524,30000,chandler,0,0
mexico city|mexico,Mexico City,Mexico,19.42847,-99.12766,1524,30000,chandler,0,0
norwich|united kingdom,Norwich,United Kingdom,52.62783,1.29834,1524,12000,chandler,0,0
wroclaw|germany,Wroclaw,Germany,51.116667,17.033333,1525,22000,chandler,0,0
basra|iraq,Basra,Iraq,30.5,47.816667,1525,10000,chandler,0,0
multan|pakistan,Multan,Pakistan,30.19556,71.47528,1525,34000,chandler,0,0
damascus|syria,Damascus,Syria,33.5102,36.29128,1525,57000,chandler,0,0
ankara|turkey,Ankara,Turkey,39.91987,32.85427,1525,14800,chandler,0,0
edirne|turkey,Edirne,Turkey,41.681808,26.562269,1525,140000,chandler,0,0
sivas|turkey,Sivas,Turkey,39.74833,37.01611,1525,5300,chandler,0,0
delhi|india,Delhi,India,28.65381,77.22897,1526,90000,chandler,0,0
guatemala city|guatemala,Guatemala City,Guatemala,14.64072,-90.51327,1527,24000,chandler,0,0
amber|india,Amber,India,26.985847,75.888251,1527,72000,chandler,0,0
chanderi|india,Chanderi,India,24.71514,78.1376,1527,72000,chandler,0,0
coimbra|portugal,Coimbra,Portugal,40.20564,-8.41955,1527,6000,chandler,0,0
lisbon|portugal,Lisbon,Portugal,38.71667,-9.13333,1527,58860,chandler,0,0
chakanputun|mexico,Chakanputun,Mexico,19.35,-90.716667,1528,20000,chandler,1,0
merida|mexico,Merida,Mexico,20.979719,-89.615789,1528,25000,chandler,0,0
istanbul|turkey,Istanbul,Turkey,41.005275,28.976944,1528,400000,chandler,0,0
angers|france,Angers,France,47.46667,-0.55,1529,16000,chandler,0,0
ahmedabad|india,Ahmedabad,India,23.039568,72.566004,1529,120000,chandler,0,0
shkoder|albania,Shkoder,Albania,42.0743,19.527661,1530,24975,chandler,0,0
ohrid|bulgaria,Ohrid,Bulgaria,43.454967,23.380704,1530,3750,chandler,0,0
sofia|bulgaria,Sofia,Bulgaria,42.69751,23.32415,1530,25910,chandler,0,0
vidin|bulgaria,Vidin,Bulgaria,43.99,22.8725,1530,20438,chandler,0,0
rouen|france,Rouen,France,49.44313,1.09932,1530,78000,chandler,0,0
soest|germany,Soest,Germany,51.57558,8.10619,1530,15000,chandler,0,0
delhi|india,Delhi,India,28.65381,77.22897,1530,130000,chandler,0,0
surat|india,Surat,India,21.19594,72.83023,1530,50000,chandler,1,0
burgos|spain,Burgos,Spain,42.35,-3.7,1530,7000,chandler,0,0
cartagena|spain,Cartagena,Spain,37.625683,-0.996583,1530,2000,chandler,1,0
cordoba|spain,Cordoba,Spain,38.046133,-4.893564,1530,30000,chandler,0,0
medina del campo|spain,Medina del Campo,Spain,41.31239,-4.91413,1530,19000,chandler,0,0
toledo|spain,Toledo,Spain,39.862831,-4.027322,1530,35000,chandler,0,0
valladolid|spain,Valladolid,Spain,41.65518,-4.72372,1530,40000,chandler,0,0
aleppo|syria,Aleppo,Syria,36.216667,37.166667,1530,57000,chandler,0,0
gelibolu|turkey,Gelibolu,Turkey,40.333333,26.499992,1530,8925,chandler,1,0
sakai|japan,Sakai,Japan,34.573333,135.483056,1532,30000,chandler,1,1
london|united kingdom,London,United Kingdom,51.511214,-0.119825,1532,62000,chandler,0,0
kashi|china,Kashi,China,39.4704,75.989756,1533,72000,chandler,0,0
cuzco|peru,Cuzco,Peru,-13.525,-71.972222,1533,35000,chandler,0,0
toulouse|france,Toulouse,France,43.60426,1.44367,1536,36000,chandler,0,0
brugge|belgium,Brugge,Belgium,51.210819,3.224936,1537,58000,chandler,1,0
bogota|columbia,Bogota,Columbia,4.598056,-74.075833,1538,20000,chandler,0,0
quito|ecuador,Quito,Ecuador,-0.22985,-78.52495,1538,23000,chandler,0,0
hamburg|germany,Hamburg,Germany,53.57532,10.01534,1538,23000,chandler,0,0
cambay|india,Cambay,India,22.313114,72.619408,1538,65000,chandler,1,0
quilon|india,Quilon,India,8.88,76.6,1538,35000,chandler,0,0
avignon|france,Avignon,France,43.94834,4.80892,1539,15340,chandler,0,0
nicosia|cyprus,Nicosia,Cyprus,35.16667,33.36667,1540,16000,chandler,1,0
cholula|mexico,Cholula,Mexico,19.06333,-98.306389,1540,30000,chandler,0,0
dublin|ireland,Dublin,Ireland,53.33306,-6.24889,1541,12000,chandler,1,0
caen|france,Caen,France,49.18585,-0.35912,1542,36000,chandler,1,0
pavia|italy,Pavia,Italy,45.18446,9.16145,1542,16000,chandler,0,0
m'banza-congo|angola,M'banza-Congo,Angola,-6.267778,14.248056,1543,50000,chandler,0,0
ayutthaya|thailand,Ayutthaya,Thailand,14.35,100.55,1543,150000,chandler,0,0
taiyuan|china,Taiyuan,China,37.87059,112.548879,1544,79068,chandler,0,0
chittoor|india,Chittoor,India,13.217176,79.100329,1544,48000,chandler,0,0
jodhpur|india,Jodhpur,India,26.26841,73.00594,1544,48000,chandler,0,0
kabul|afghanistan,Kabul,Afghanistan,34.52813,69.17233,1545,25000,chandler,0,0
ayutthaya|thailand,Ayutthaya,Thailand,14.35,100.55,1545,150000,chandler,0,0
bukhara|uzbekistan,Bukhara,Uzbekistan,39.765869,64.422347,1545,45000,chandler,0,0
novgorod|russian federation,Novgorod,Russian Federation,58.525569,31.274192,1546,38000,chandler,0,0
potosi|bolivia,Potosi,Bolivia,-19.58361,-65.75306,1547,14000,chandler,0,0
achin|indonesia,Achin,Indonesia,5.55,95.316667,1547,30000,chandler,1,0
naples|italy,Naples,Italy,40.851775,14.268122,1547,209637,chandler,0,0
syracuse|greece,Syracuse,Greece,37.06082237,15.29420264,1548,11000,chandler,0,0
zacatecas|mexico,Zacatecas,Mexico,22.76843,-102.58141,1548,12000,chandler,0,0
zaragoza|spain,Zaragoza,Spain,41.648792,-0.889581,1548,26000,chandler,0,0
salvador|brazil,Salvador,Brazil,-12.97111,-38.51083,1549,1000,chandler,0,0
poznan|poland,Poznan,Poland,52.40692,16.92993,1549,22000,chandler,0,0
algiers|algiers,Algiers,Algiers,36.7525,3.04197,1550,60000,chandler,1,0
prague|austria,Prague,Austria,50.08804,14.42076,1550,70000,chandler,0,0
antwerp|belgium,Antwerp,Belgium,51.219217,4.402883,1550,70000,chandler,0,0
brugge|belgium,Brugge,Belgium,51.210819,3.224936,1550,60000,chandler,1,0
gent|belgium,Gent,Belgium,51.053469,3.730378,1550,50000,chandler,0,0
sofia|bulgaria,Sofia,Bulgaria,42.69751,23.32415,1550,22000,chandler,0,0
beijing|china,Beijing,China,39.9075,116.39723,1550,690000,chandler,0,0
chengdu|china,Chengdu,China,30.66667,104.06667,1550,90000,chandler,0,0
fuzhou|china,Fuzhou,China,26.076111,119.306389,1550,79000,chandler,0,0
guangzhou|china,Guangzhou,China,23.11667,113.25,1550,160000,chandler,0,0
hangzhou|china,Hangzhou,China,30.25,120.166667,1550,260000,chandler,1,0
jingdezhen|china,Jingdezhen,China,29.268836,117.17842,1550,75000,chandler,0,0
kaifeng|china,Kaifeng,China,34.7986,114.30742,1550,80000,chandler,0,0
kashi|china,Kashi,China,39.4704,75.989756,1550,60000,chandler,0,0
nanjing|china,Nanjing,China,32.05,118.766667,1550,182000,chandler,0,0
suzhou|china,Suzhou,China,31.3,120.6,1550,128000,chandler,0,0
taiyuan|china,Taiyuan,China,37.87059,112.548879,1550,79000,chandler,0,0
tsinkiang|china,Tsinkiang,China,24.913889,118.58583,1550,58000,chandler,1,0
wuhan|china,Wuhan,China,30.58333,114.26667,1550,70000,chandler,0,0
xian|china,Xian,China,34.341485,108.940404,1550,132000,chandler,0,0
cairo|egypt,Cairo,Egypt,30.06263,31.24967,1550,360000,chandler,0,0
bordeaux|france,Bordeaux,France,44.84044,-0.5805,1550,30000,chandler,0,0
dijon|france,Dijon,France,47.31667,5.01667,1550,30000,chandler,0,0
lyon|france,Lyon,France,45.74846,4.84671,1550,58000,chandler,0,0
paris|france,Paris,France,48.856614,2.352222,1550,210000,chandler,0,0
rouen|france,Rouen,France,49.44313,1.09932,1550,74000,chandler,0,0
konigsberg|germany,Konigsberg,Germany,54.716667,20.516667,1550,14000,chandler,0,0
magdeburg|germany,Magdeburg,Germany,52.130808,11.628878,1550,20000,chandler,0,0
wroclaw|germany,Wroclaw,Germany,51.116667,17.033333,1550,35000,chandler,0,0
ahmedabad|india,Ahmedabad,India,23.039568,72.566004,1550,140000,chandler,0,0
cambay|india,Cambay,India,22.313114,72.619408,1550,67000,chandler,1,0
cuttack|india,Cuttack,India,20.46497,85.87927,1550,90000,chandler,0,0
gauda|india,Gauda,India,24.866667,88.133333,1550,100000,chandler,0,0
goa|india,Goa,India,15.299333,74.124,1550,58000,chandler,0,0
gwalior|india,Gwalior,India,26.22982,78.17337,1550,80000,chandler,0,0
saptagram|india,Saptagram,India,22.9667,88.3833,1550,50000,chandler,0,0
ujjain|india,Ujjain,India,23.18239,75.77643,1550,60000,chandler,0,0
vijayanagar|india,Vijayanagar,India,15.335,76.462,1550,480000,chandler,0,0
qazvin|iran,Qazvin,Iran,36.26877,50.0041,1550,70000,chandler,0,0
tabriz|iran,Tabriz,Iran,38.08,46.2919,1550,150000,chandler,0,0
bologna|italy,Bologna,Italy,44.49381,11.33875,1550,59000,chandler,0,0
florence|italy,Florence,Italy,43.771033,11.248,1550,59000,chandler,0,0
genova|italy,Genova,Italy,44.40565,8.946256,1550,63000,chandler,0,0
milan|italy,Milan,Italy,45.465453,9.198786,1550,75000,chandler,0,0
naples|italy,Naples,Italy,40.851775,14.268122,1550,209000,chandler,0,0
palermo|italy,Palermo,Italy,38.115689,13.361267,1550,60000,chandler,1,0
rome|italy,Rome,Italy,41.89474,12.4839,1550,58000,chandler,0,0
venice|italy,Venice,Italy,45.440847,12.315514,1550,171000,chandler,0,0
verona|italy,Verona,Italy,45.43419,10.99779,1550,53000,chandler,0,0
kyoto|japan,Kyoto,Japan,35.02107,135.75385,1550,100000,chandler,0,0
sakai|japan,Sakai,Japan,34.573333,135.483056,1550,60000,chandler,1,0
yamaguchi|japan,Yamaguchi,Japan,34.185956,131.47065,1550,60000,chandler,1,1
vilnius|lithuania,Vilnius,Lithuania,54.683333,25.283333,1550,30000,chandler,0,0
gao|mali,Gao,Mali,16.27167,-0.04472,1550,75000,chandler,0,0
mexico city|mexico,Mexico City,Mexico,19.42847,-99.12766,1550,50000,chandler,0,0
fez|morocco,Fez,Morocco,34.033333,-5.01,1550,100000,chandler,0,0
marrakech|morocco,Marrakech,Morocco,31.63416,-7.99994,1550,75000,chandler,0,0
pegu|myanmar,Pegu,Myanmar,17.333333,96.483333,1550,150000,chandler,0,0
kano|nigeria,Kano,Nigeria,12.00012,8.51672,1550,60000,chandler,0,0
nkazargamu|nigeria,Nkazargamu,Nigeria,13.047222,12.227778,1550,40000,chandler,0,0
poznan|poland,Poznan,Poland,52.40692,16.92993,1550,30000,chandler,0,0
warsaw|poland,Warsaw,Poland,52.22977,21.01178,1550,9000,chandler,0,0
lisbon|portugal,Lisbon,Portugal,38.71667,-9.13333,1550,62000,chandler,0,0
seoul|republic of korea,Seoul,Republic of Korea,37.56826,126.97783,1550,125000,chandler,0,0
targoviste|romania,Targoviste,Romania,44.924167,25.456667,1550,60000,chandler,0,0
moscow|russian federation,Moscow,Russian Federation,55.75222,37.61556,1550,75000,chandler,0,0
riga|russian federation,Riga,Russian Federation,56.946,24.10589,1550,12500,chandler,1,0
smolensk|russian federation,Smolensk,Russian Federation,54.7818,32.0401,1550,50000,chandler,0,0
granada|spain,Granada,Spain,37.177336,-3.598558,1550,70000,chandler,0,0
seville|spain,Seville,Spain,37.388097,-5.982331,1550,70000,chandler,0,0
toledo|spain,Toledo,Spain,39.862831,-4.027322,1550,55000,chandler,0,0
valencia|spain,Valencia,Spain,39.469908,-0.376289,1550,50000,chandler,1,0
valladolid|spain,Valladolid,Spain,41.65518,-4.72372,1550,60000,chandler,0,0
aleppo|syria,Aleppo,Syria,36.216667,37.166667,1550,58000,chandler,0,0
damascus|syria,Damascus,Syria,33.5102,36.29128,1550,60000,chandler,0,0
ayutthaya|thailand,Ayutthaya,Thailand,14.35,100.55,1550,150000,chandler,0,0
bursa|turkey,Bursa,Turkey,40.19266,29.08403,1550,64000,chandler,0,0
edirne|turkey,Edirne,Turkey,41.681808,26.562269,1550,156000,chandler,0,0
istanbul|turkey,Istanbul,Turkey,41.005275,28.976944,1550,660000,chandler,0,0
london|united kingdom,London,United Kingdom,51.511214,-0.119825,1550,74000,chandler,0,0
samarkand|uzbekistan,Samarkand,Uzbekistan,39.6576,66.947561,1550,60000,chandler,0,0
pisa|italy,Pisa,Italy,43.71553,10.39659,1551,9940,chandler,1,0
lisbon|portugal,Lisbon,Portugal,38.71667,-9.13333,1551,62500,chandler,0,0
edinburgh|united kingdom,Edinburgh,United Kingdom,55.95206,-3.19648,1551,26000,chandler,1,0
regensburg|germany,Regensburg,Germany,49.015,12.09556,1552,12000,chandler,0,0
kazan|russian federation,Kazan,Russian Federation,55.790278,49.134722,1552,15000,chandler,0,0
istanbul|turkey,Istanbul,Turkey,41.005275,28.976944,1552,660000,chandler,0,0
metz|france,Metz,France,49.11911,6.17269,1553,22000,chandler,0,0
naples|italy,Naples,Italy,40.851775,14.268122,1553,208000,chandler,0,0
moscow|russian federation,Moscow,Russian Federation,55.75222,37.61556,1553,75000,chandler,0,0
barcelona|spain,Barcelona,Spain,41.38879,2.15899,1553,34000,chandler,1,0
ankara|turkey,Ankara,Turkey,39.91987,32.85427,1553,14000,chandler,0,0
thatta|india,Thatta,India,24.746117,67.924336,1555,40000,chandler,0,0
cuzco|peru,Cuzco,Peru,-13.525,-71.972222,1555,21000,chandler,0,0
amsterdam|netherlands,Amsterdam,Netherlands,52.37403,4.88969,1556,30000,chandler,0,0
tripoli|libya,Tripoli,Libya,32.876175,13.187508,1557,25000,chandler,1,1
utrecht|netherlands,Utrecht,Netherlands,52.09083,5.12222,1557,13000,chandler,0,0
messina|italy,Messina,Italy,38.19327,15.54969,1559,33000,chandler,0,0
palma|spain,Palma,Spain,39.56939,2.65024,1559,15000,chandler,1,0
magdeburg|germany,Magdeburg,Germany,52.130808,11.628878,1560,23000,chandler,0,0
katsina|nigeria,Katsina,Nigeria,12.98943,7.60063,1560,30000,chandler,0,0
zaria|nigeria,Zaria,Nigeria,11.11128,7.7227,1560,40000,chandler,0,0
newcastle upon tyne|united kingdom,Newcastle upon Tyne,United Kingdom,54.978253,-1.617781,1560,10000,chandler,0,0
toulouse|france,Toulouse,France,43.60426,1.44367,1562,28000,chandler,0,0
florence|italy,Florence,Italy,43.771033,11.248,1562,59216,chandler,0,0
venice|italy,Venice,Italy,45.440847,12.315514,1563,182000,chandler,0,0
warsaw|poland,Warsaw,Poland,52.22977,21.01178,1564,10000,chandler,0,0
vijayanagar|india,Vijayanagar,India,15.335,76.462,1565,480000,chandler,0,0
tenayuca|mexico,Tenayuca,Mexico,19.532167,-99.168472,1565,4100,chandler,0,0
kano|nigeria,Kano,Nigeria,12.00012,8.51672,1565,50000,chandler,0,0
antwerp|belgium,Antwerp,Belgium,51.219217,4.402883,1568,104984,chandler,0,0
chittoor|india,Chittoor,India,13.217176,79.100329,1568,40000,chandler,0,0
bogota|columbia,Bogota,Columbia,4.598056,-74.075833,1569,12000,chandler,0,0
bologna|italy,Bologna,Italy,44.49381,11.33875,1569,61731,chandler,0,0
bordeaux|france,Bordeaux,France,44.84044,-0.5805,1570,26000,chandler,0,0
metz|france,Metz,France,49.11911,6.17269,1570,23000,chandler,0,0
messina|italy,Messina,Italy,38.19327,15.54969,1570,50000,chandler,0,0
palermo|italy,Palermo,Italy,38.115689,13.361267,1570,70000,chandler,1,0
fukuoka|japan,Fukuoka,Japan,33.591389,130.414722,1570,17000,chandler,1,0
moscow|russian federation,Moscow,Russian Federation,55.75222,37.61556,1570,120000,chandler,0,0
achin|indonesia,Achin,Indonesia,5.55,95.316667,1571,42000,chandler,1,0
kyoto|japan,Kyoto,Japan,35.02107,135.75385,1571,300000,chandler,0,0
cholula|mexico,Cholula,Mexico,19.06333,-98.306389,1571,24000,chandler,0,0
merida|mexico,Merida,Mexico,20.979719,-89.615789,1571,7500,chandler,0,0
zacatecas|mexico,Zacatecas,Mexico,22.76843,-102.58141,1571,20000,chandler,0,0
manila|philippines,Manila,Philippines,14.58,121,1571,12000,chandler,1,0
madrid|spain,Madrid,Spain,40.416775,-3.703789,1571,42000,chandler,0,0
toledo|spain,Toledo,Spain,39.862831,-4.027322,1571,74000,chandler,0,0
dijon|france,Dijon,France,47.31667,5.01667,1572,25000,chandler,0,0
szekesfehervar|hungary,Szekesfehervar,Hungary,47.18995,18.41034,1572,11660,chandler,0,0
fuzhou|china,Fuzhou,China,26.076111,119.306389,1573,76530,chandler,0,0
bursa|turkey,Bursa,Turkey,40.19266,29.08403,1573,77000,chandler,0,0
potosi|bolivia,Potosi,Bolivia,-19.58361,-65.75306,1574,120000,chandler,0,0
quito|ecuador,Quito,Ecuador,-0.22985,-78.52495,1574,15000,chandler,0,0
marseille|france,Marseille,France,43.29695,5.38107,1574,30000,chandler,1,0
cologne|germany,Cologne,Germany,50.937531,6.960278,1574,37000,chandler,0,0
nurnberg|germany,Nurnberg,Germany,49.452031,11.07675,1574,31000,chandler,0,0
arequipa|peru,Arequipa,Peru,-16.39889,-71.535,1574,13000,chandler,0,0
ayacucho|peru,Ayacucho,Peru,-13.1615,-74.22154,1574,13000,chandler,0,0
algiers|algiers,Algiers,Algiers,36.7525,3.04197,1575,70000,chandler,1,0
prague|austria,Prague,Austria,50.08804,14.42076,1575,70000,chandler,0,0
antwerp|belgium,Antwerp,Belgium,51.219217,4.402883,1575,110000,chandler,0,0
gent|belgium,Gent,Belgium,51.053469,3.730378,1575,50000,chandler,0,0
beijing|china,Beijing,China,39.9075,116.39723,1575,706000,chandler,0,0
chengdu|china,Chengdu,China,30.66667,104.06667,1575,95000,chandler,0,0
fuzhou|china,Fuzhou,China,26.076111,119.306389,1575,76000,chandler,0,0
guangzhou|china,Guangzhou,China,23.11667,113.25,1575,170000,chandler,0,0
hangzhou|china,Hangzhou,China,30.25,120.166667,1575,260000,chandler,1,0
jingdezhen|china,Jingdezhen,China,29.268836,117.17842,1575,100000,chandler,0,0
kaifeng|china,Kaifeng,China,34.7986,114.30742,1575,80000,chandler,0,0
nanjing|china,Nanjing,China,32.05,118.766667,1575,188000,chandler,0,0
suzhou|china,Suzhou,China,31.3,120.6,1575,130000,chandler,0,0
taiyuan|china,Taiyuan,China,37.87059,112.548879,1575,79000,chandler,0,0
tsinkiang|china,Tsinkiang,China,24.913889,118.58583,1575,58000,chandler,1,0
wuhan|china,Wuhan,China,30.58333,114.26667,1575,72000,chandler,0,0
xian|china,Xian,China,34.341485,108.940404,1575,135000,chandler,0,0
cairo|egypt,Cairo,Egypt,30.06263,31.24967,1575,275000,chandler,0,0
paris|france,Paris,France,48.856614,2.352222,1575,220000,chandler,0,0
rouen|france,Rouen,France,49.44313,1.09932,1575,66000,chandler,0,0
agra|india,Agra,India,27.18333,78.01667,1575,200000,chandler,0,0
ahmedabad|india,Ahmedabad,India,23.039568,72.566004,1575,165000,chandler,0,0
cambay|india,Cambay,India,22.313114,72.619408,1575,70000,chandler,1,0
cuttack|india,Cuttack,India,20.46497,85.87927,1575,75000,chandler,0,0
goa|india,Goa,India,15.299333,74.124,1575,63000,chandler,0,0
surat|india,Surat,India,21.19594,72.83023,1575,60000,chandler,1,0
ujjain|india,Ujjain,India,23.18239,75.77643,1575,60000,chandler,0,0
qazvin|iran,Qazvin,Iran,36.26877,50.0041,1575,120000,chandler,0,0
tabriz|iran,Tabriz,Iran,38.08,46.2919,1575,150000,chandler,0,0
bologna|italy,Bologna,Italy,44.49381,11.33875,1575,65000,chandler,0,0
florence|italy,Florence,Italy,43.771033,11.248,1575,60000,chandler,0,0
genova|italy,Genova,Italy,44.40565,8.946256,1575,64000,chandler,0,0
messina|italy,Messina,Italy,38.19327,15.54969,1575,59000,chandler,0,0
milan|italy,Milan,Italy,45.465453,9.198786,1575,98000,chandler,0,0
naples|italy,Naples,Italy,40.851775,14.268122,1575,215000,chandler,0,0
palermo|italy,Palermo,Italy,38.115689,13.361267,1575,70000,chandler,1,0
rome|italy,Rome,Italy,41.89474,12.4839,1575,70000,chandler,0,0
venice|italy,Venice,Italy,45.440847,12.315514,1575,157000,chandler,0,0
verona|italy,Verona,Italy,45.43419,10.99779,1575,52000,chandler,0,0
sakai|japan,Sakai,Japan,34.573333,135.483056,1575,75000,chandler,1,0
yamaguchi|japan,Yamaguchi,Japan,34.185956,131.47065,1575,90000,chandler,1,1
gao|mali,Gao,Mali,16.27167,-0.04472,1575,75000,chandler,0,0
mexico city|mexico,Mexico City,Mexico,19.42847,-99.12766,1575,55000,chandler,0,0
fez|morocco,Fez,Morocco,34.033333,-5.01,1575,100000,chandler,0,0
marrakech|morocco,Marrakech,Morocco,31.63416,-7.99994,1575,100000,chandler,0,0
arakan|myanmar,Arakan,Myanmar,19.810092,93.987842,1575,70000,chandler,0,1
pegu|myanmar,Pegu,Myanmar,17.333333,96.483333,1575,175000,chandler,0,0
kano|nigeria,Kano,Nigeria,12.00012,8.51672,1575,55000,chandler,0,0
oyo|nigeria,Oyo,Nigeria,7.85,3.93333,1575,60000,chandler,0,0
zaria|nigeria,Zaria,Nigeria,11.11128,7.7227,1575,65000,chandler,0,0
lisbon|portugal,Lisbon,Portugal,38.71667,-9.13333,1575,85000,chandler,0,0
seoul|republic of korea,Seoul,Republic of Korea,37.56826,126.97783,1575,125000,chandler,0,0
bucharest|romania,Bucharest,Romania,44.43225,26.10626,1575,55000,chandler,0,0
moscow|russian federation,Moscow,Russian Federation,55.75222,37.61556,1575,60000,chandler,0,0
smolensk|russian federation,Smolensk,Russian Federation,54.7818,32.0401,1575,50000,chandler,0,0
granada|spain,Granada,Spain,37.177336,-3.598558,1575,60000,chandler,0,0
seville|spain,Seville,Spain,37.388097,-5.982331,1575,100000,chandler,0,0
toledo|spain,Toledo,Spain,39.862831,-4.027322,1575,72000,chandler,0,0
valencia|spain,Valencia,Spain,39.469908,-0.376289,1575,55000,chandler,1,0
aleppo|syria,Aleppo,Syria,36.216667,37.166667,1575,59000,chandler,0,0
damascus|syria,Damascus,Syria,33.5102,36.29128,1575,60000,chandler,0,0
bursa|turkey,Bursa,Turkey,40.19266,29.08403,1575,76000,chandler,0,0
edirne|turkey,Edirne,Turkey,41.681808,26.562269,1575,171000,chandler,0,0
istanbul|turkey,Istanbul,Turkey,41.005275,28.976944,1575,680000,chandler,0,0
london|united kingdom,London,United Kingdom,51.511214,-0.119825,1575,112000,chandler,0,0
bukhara|uzbekistan,Bukhara,Uzbekistan,39.765869,64.422347,1575,85000,chandler,0,0
samarkand|uzbekistan,Samarkand,Uzbekistan,39.6576,66.947561,1575,50000,chandler,0,0
milan|italy,Milan,Italy,45.465453,9.198786,1576,98000,chandler,0,0
pavia|italy,Pavia,Italy,45.18446,9.16145,1576,17000,chandler,0,0
tsinkiang|china,Tsinkiang,China,24.913889,118.58583,1577,58000,chandler,1,0
verona|italy,Verona,Italy,45.43419,10.99779,1577,53280,chandler,0,0
athens|greece,Athens,Greece,37.97945,23.71622,1578,36000,chandler,1,0
edirne|turkey,Edirne,Turkey,41.681808,26.562269,1578,173000,chandler,0,0
beijing|china,Beijing,China,39.9075,116.39723,1579,706861,chandler,0,0
wroclaw|germany,Wroclaw,Germany,51.116667,17.033333,1579,34200,chandler,0,0
fukuoka|japan,Fukuoka,Japan,33.591389,130.414722,1579,35000,chandler,1,0
norwich|united kingdom,Norwich,United Kingdom,52.62783,1.29834,1579,16000,chandler,0,0
thana|india,Thana,India,19.218331,72.97809,1580,30000,chandler,1,0
cholula|mexico,Cholula,Mexico,19.06333,-98.306389,1581,18000,chandler,0,0
marseille|france,Marseille,France,43.29695,5.38107,1582,36000,chandler,1,0
sakai|japan,Sakai,Japan,34.573333,135.483056,1582,80000,chandler,1,0
yamaguchi|japan,Yamaguchi,Japan,34.185956,131.47065,1582,90000,chandler,1,1
st. john's|canada,St. John's,Canada,47.5615,-52.7126,1583,2000,manual_override_canada_ports,1,1
messina|italy,Messina,Italy,38.19327,15.54969,1583,53000,chandler,0,0
nagasaki|japan,Nagasaki,Japan,32.752558,129.878192,1583,25000,chandler,1,0
brugge|belgium,Brugge,Belgium,51.210819,3.224936,1584,29000,chandler,1,0
ahmedabad|india,Ahmedabad,India,23.039568,72.566004,1584,180000,chandler,0,0
qazvin|iran,Qazvin,Iran,36.26877,50.0041,1584,120000,chandler,0,0
limerick|ireland,Limerick,Ireland,52.6653,-8.630497,1584,4800,chandler,0,0
gao|mali,Gao,Mali,16.27167,-0.04472,1585,75000,chandler,0,0
kano|nigeria,Kano,Nigeria,12.00012,8.51672,1585,60000,chandler,0,0
kilwa|tanzania,Kilwa,Tanzania,-9.149644,38.987675,1587,18000,chandler,0,0
amber|india,Amber,India,26.985847,75.888251,1588,30000,chandler,0,0
bologna|italy,Bologna,Italy,44.49381,11.33875,1588,72395,chandler,0,0
seville|spain,Seville,Spain,37.388097,-5.982331,1588,125000,chandler,0,0
manchester|united kingdom,Manchester,United Kingdom,53.48095,-2.23743,1588,10000,chandler,0,0
paris|france,Paris,France,48.856614,2.352222,1590,220000,chandler,0,0
tours|france,Tours,France,47.38333,0.68333,1590,56000,chandler,0,0
lahore|pakistan,Lahore,Pakistan,31.54972,74.34361,1590,300000,chandler,0,0
palermo|italy,Palermo,Italy,38.115689,13.361267,1591,99631,chandler,1,0
gao|mali,Gao,Mali,16.27167,-0.04472,1591,75000,chandler,0,0
manila|philippines,Manila,Philippines,14.58,121,1591,28000,chandler,1,0
palma|spain,Palma,Spain,39.56939,2.65024,1591,23161,chandler,1,0
valladolid|spain,Valladolid,Spain,41.65518,-4.72372,1591,48000,chandler,0,0
nanjing|china,Nanjing,China,32.05,118.766667,1592,194000,chandler,0,0
nimes|france,Nimes,France,43.83333,4.35,1592,10000,chandler,0,0
